date,China,USA,Vietnam,Australia,Japan,HongKong,Singapore,Norway,Panama,Taiwan
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-09-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-01-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-11-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2018-12-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
2019-01-01,,,,,,,,,,
